INSERT_DATETIME,URI,TOPIC,TOPIC_URI,EVENTURI,SOURCE,URL,TITLE,BODY,RELEVANCE_CLASS,METADATA,ARTICLE_HIERARCHY
2023-10-05T21:00:50.633Z,7769635114,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,eng-8952683,"{'uri': 'rnz.co.nz', 'dataType': 'news', 'title': 'RNZ', 'ranking': {'importanceRank': 284619, 'alexaGlobalRank': 24836, 'alexaCountryRank': 43}}",https://www.rnz.co.nz/news/national/499537/queenstown-airport-reopens-after-alert,Queenstown Airport reopens after alert,"Queenstown Airport has now reopened after an earlier security scare. The airport said it was advised by the defence force explosive ordnance unit that some suspiscious items were not a threat and it was safe to reopen. Earlier, passengers had to be evacuated and incoming aircraft diverted as authorities dealt with the alert. The airport said it activated its emergency security protocols shortly after 8.30am and emergency services were called. Queenstown Airport said flights would be delayed and it was arranging food and shelter for passengers who required it. Air New Zealand said it had cancelled 10 flights as a result of the situation - four inbound and six outbound. We apologise to our passengers for the disruption, especially as this has happened at the end of the busy school holidays period. Safety is our number one priority and we are working with the relevant authorities, Air New Zealand said in a statement. A police cordon is in place and the public cannot access airport car parks A and B or the terminal at present. Updates on flight details will be issued by the airlines and by Queenstown Airport through their Facebook page. While some passengers have gone home or to their accommodation, about 250 people have moved to the Queenstown Events Centre, where food, drinks and activities have been provided. One of the passengers caught up in the disruption, Geoff, said he was supposed to be flying to Sydney early Friday afternoon. I have checked Qantas there is nothing happening there yet, but I have checked with some friends and they are saying something about a bomb, that is all I know so I presume what they will do is clear the airport, just depends how long it is going to take for that to happen. Geoff said he was relaxed about his flight possibly being delayed as he had somewhere to stay, but he felt sorry for those who were trying to leave and had flights to make or nowhere to stay. Himanshu and Jahnavi were due to fly to Wellington but missed their 10.15am flight due to the disruption. HImanshu said the airport was already in the process of being evacuated when they arrived there at 9.30am. His wife, Jahnavi, said they were told they had to park elsewhere when they first arrived and then when they walked back, they could not enter the terminal and people were milling around. We were asking everyone 'what is happening', 'how long do we have to wait'. Adrian Stephen-Feod was at the airport to pick up some cars to take back to Christchurch and said there would be a lot of disrupted people and flights since it was the end of the school holidays. We got information on our way down at about 8.45am that the evacuation had taken place, and we arrived here at 10am to find all these people milling around, and this is as far as we have got at the roundabout, we have been turned back so we cannot get any further.",1,{'article_hierarchy': 'related_article'},related_article
2023-10-06T03:00:42.936Z,7769937252,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,eng-8953389,"{'uri': 'socialnews.xyz', 'dataType': 'news', 'title': 'Social News XYZ', 'ranking': {'importanceRank': 306411, 'alexaGlobalRank': 36130, 'alexaCountryRank': 3103}}",https://www.socialnews.xyz/2023/10/06/air-india-sets-up-storage-facility-for-spare-parts-at-delhi-airport/,Air India sets up storage facility for spare parts at Delhi airport,"New Delhi, Oct 6 (SocialNews.XYZ) After facing several technical issues during flight operations, Air India has commissioned a warehouse facility at Delhi to facilitate storage of over 1,000,000 engineering spares that are integral to maintenance, checks and repairs of its aircraft and ground support equipment, an official said on Friday. According to airline officials, located in proximity of Terminal 3, at the Cargo complex of Delhi Airport's Air Cargo Logistics division, the centralised warehouse sprawling 54,000 sq. ft. (approx.), will improve quick turnaround of the airline's flights operating out of Delhi. The warehouse is a major milestone for Air India and a reinforcement of the quality, professionalism, and investment that we are now committed to make. This world class facility will not only boost Air India's fleet and operational efficiency but will also strengthen India's aviation ecosystem, said Campbell Wilson, CEO and MD, Air India. The warehouse will offer us more proximate access to and better control over our aircraft spares enabling us to meet any engineering requirement promptly - leading to improved punctuality of flights, said Wilson. The warehouse will fulfill engineering resource requirements for maintenance and service of the Air India, Air India Express and AIX Connect fleet from a centralised location by integrating 16 subscale and scattered locations spread across Delhi and Mumbai into a consolidated state-of-the-art facility that will function as a hub and feeder network for operations throughout India, said the official.",0,{'article_hierarchy': 'main_article'},main_article
2023-10-06T03:00:42.936Z,7769833065,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,eng-8952683,"{'uri': 'stuff.co.nz', 'dataType': 'news', 'title': 'Stuff', 'ranking': {'importanceRank': 201732, 'alexaGlobalRank': 4332, 'alexaCountryRank': 10}}",https://www.stuff.co.nz/southland-times/300984088/ski-boot-warmer-sparked-queenstown-airport-bomb-scare,Ski boot warmer sparked Queenstown Airport bomb scare,"People head back towards Queenstown Airport after hours of waiting for investigations into a bomb threat. A ski boot warmer stored in luggage sparked a bomb scare at Queenstown Airport that prompted an evacuation and emergency response on Friday morning. Airport chief executive Glen Sowry said the electrical device was spotted during screening of checked luggage about 8.40am. It sat under other dense material inside a bag alongside a computer and had wires hanging from it. Aviation Security staff had a close inspection and determined that it was a serious concern, he said. Police examined the image and contacted the New Zealand Defence Force, which also believed the object was suspicious and flew its Explosive Ordnance Disposal unit to the airport by helicopter from Christchurch. The unit deemed the reported items posed no threat, and the airport reopened at 3pm. Throughout the day, about 25 flights were disrupted or cancelled. Sowry said airlines were scheduling extra domestic and international flights over the weekend to get people to their destinations. I think it will take most of the weekend to be able to work through this, he said. About 250 passengers were taken by bus to the Queenstown Events Centre, near the airport, and were provided with food, drinks and activities until the airport reopened. Queenstown Airport thanked members of the public for their patience and understanding. The police cordon had been lifted and passengers were free to collect luggage and vehicles, while those with a confirmed flight reservation were also requested to come to the airport. If you have been impacted and do not have a confirmed booking, please contact your airline, was the authorities advice. The airport had been evacuated, and its emergency security protocols activated, with passengers taken by bus to a secure location earlier on Friday. At 11am, Queenstown Airport said it would likely take several hours while authorities worked through the risk assessment process. Food and shelter had been arranged for passengers who required it at the Queenstown Event Centre. Queenstown Lakes District mayor Glyn Lewers said the the event centre had accommodated approximately 200 passengers that were evacuated. Lewers said about 11.30am they were waiting for the Defence Force to arrive from Christchurch. Police advised people to avoid the airport and there were no flights in or out of Queenstown during the incident. Do you know more? Email newsroomstuff.co.nz Further updates on flight details were to be provided on the Queenstown Airport Facebook page. Air New Zealand chief operational integrity and safety officer David Morgan said due to the incident, four inbound flights had been cancelled, and one flight had returned to Christchurch. Six outbound flights from Queenstown had also been cancelled. They were flights to Auckland, Wellington, and Christchurch. We apologise to our passengers for the disruption, especially as this has happened at the end of the busy school holidays period. Safety is our number one priority, and we are working with the relevant authorities, Morgan said. A Jetstar spokesperson said two flights have been affected by the incident so far. Wnaka resident Hayley Barbour said her mother-in-law, also from Wnaka, had her flight cancelled and was waiting in the rain with other passengers in one of the airport's car parks, about 10.30am, as they were being moved by bus to the event centre. Barbour said they had been advised that the delays would be a few hours. Louella, her mother-in-law, was catching a flight on her way to her great-niece's wedding tomorrow, and had caught an early bus from Wnaka to the airport, to make sure she was on time. But one hour later, Barbour said Air New Zealand had been amazing and Louella was booked on another flight tomorrow morning to get to the wedding. It was a shame that the family had got more information from Facebook than the airport had given to passengers waiting outside, she said. A person who walked past the airport said police were everywhere. Tom Clarke and Luisa Navanteri, a couple from Sydney, were waiting at the airport for a flight that was supposed to leave at 2.25pm and had been pushed back to 3.30pm. They had been in Queenstown for a week on holiday and said they presumed that the flight was still going ahead. When they arrived at the airport, they were told nothing and said security was just as much in the dark. We have just been waiting here, Navanteri said. They had heard there was a bomb threat but were waiting around to see if there would be an update. Clarke said it was a little bit frustrating but it is just one of those things. NZ 'dark pop' singer and songwriter Michele Ducray was supposed to be on her way up to Auckland to promote the release of her new EP Throne of Mine when she was moved away from the airport by security. When I was walking up to the airport, security just started rushing everyone out and mass crowds started forming, Ducray said. She was told to go to the field by the 'welcome to the airport' sign and confirmed security were in the dark about the situation as well. It was not until everybody went online that they found out it was a bomb threat, she said. Ducray said everybody felt confused and inconvenienced. The singer's radio interview with The Edge will now go ahead tonight via Zoom and she has had to reschedule her Auckland show at the 13th Floor.",1,{'article_hierarchy': 'main_article'},main_article
2023-10-06T03:00:42.936Z,7770153201,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,None,"{'uri': 'cebudailynews.inquirer.net', 'dataType': 'news', 'title': 'CDN Digital', 'ranking': {'importanceRank': 218927, 'alexaGlobalRank': 6741, 'alexaCountryRank': 50}}",https://cebudailynews.inquirer.net/531864/mactan-airport-all-commercial-air-strips-on-heightened-alert-following-bomb-threat,"Mactan airport, all commercial air strips on heightened alert following bomb threat  Cebu Daily News","MANILA, Philippines -- The Mactan Airport and all commercial airports across the country are placed on heightened alert after the Air Traffic Service (ATS) received a bomb threat via electronic mail (email) on Friday. The Civil Aviation Authority of the Philippines (CAAP) said the email claimed that aircraft from Manila, going to Puerto Princesa, Mactan-Cebu, Bicol, and Davao international airports would be set off by a bomb. The CAAP immediately put all 42 commercial airports in the country including the Mactan Airport on heightened alert and ordered the deployment of additional security personnel. All CAAP airports and area centers shall augment adequate security personnel to manage the expected high volume of passengers and vehicle traffic, it said in a statement Friday. Continuous foot and mobile patrols are also being conducted within both the airside and landside areas of the airport complex, it added. READ: Bomb scare disrupts Bicol International Airport flights Authorities also advised passengers to prepare for intensified security inspections at the airports. Stringent access control procedures for both personnel and vehicles will be implemented, accompanied by thorough inspections of passengers and cargo, the CAAP said. READ: Fine, jail time await prankster over 'bomb' note on plane We advise passengers who will be traveling internationally to arrive at the airport at least three (3) hours before their scheduled flight to avoid any inconvenience. We also urge the public to cooperate fully with security personnel and to remain vigilant while at the airport. Safety and security remain our top priorities, and these measures are being taken to safeguard all those who use our airports, it added. The Mactan Airport is the second biggest and busiest airport next to the Ninoy Aquino International Airport in Manila. RELATED STORIES: Mactan airport welcomes 4.8 million passengers in 1st half of 2023",1,{'article_hierarchy': 'related_article'},related_article
2023-10-06T09:00:52.981Z,7770276254,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,eng-8953893,"{'uri': 'thedailystar.net', 'dataType': 'news', 'title': 'The Daily Star', 'ranking': {'importanceRank': 209602, 'alexaGlobalRank': 5306, 'alexaCountryRank': 33}}",https://www.thedailystar.net/business/economy/aviation/news/soft-opening-dhaka-airports-third-terminal-tomorrow-3436191,Soft opening of Dhaka airport's third terminal tomorrow,"Prime Minister Sheikh Hasina will soft launch the much anticipated third terminal of the Hazrat Shahjalal International Airport (HSIA) tomorrow with a slogan of connecting dreams to reality for making Bangladesh an aviation hub. We can say the third terminal is the first milestone to realise Honourable Prime Minister Sheikh Hasina's dream to make Bangladesh an aviation hub, Civil Aviation Authority of Bangladesh (Caab) chairman Air Vice Marshal M Mafidur Rahman told BSS today. He said the PM will partially open the new scenic terminal witnessing the trial of a Biman Bangladesh Airlines flight from the new establishment. The Caab chairman said 90 percent work of the new terminal has been done for the soft launching, and from Saturday airlines would be able to use the new parking bay of the terminal. The third terminal will be fully operational for use by passengers at the end of next year after completion of systems integration and calibration. The new terminal will change the country's image with all world-class amenities and passenger services, said the Caab chief. He said the third terminal's features, with immaculate floor and eye-catching patterns on ceiling and sufficient natural light, are very sophisticated. Passengers will appreciate the world-class facilities of the new terminal which we never had here before, he added. The 12 boarding gates with double entry bridges will be operational by next year while an additional 14 boarding bridges are expected to be installed afterwards. The third terminal project, costing Tk 21,300 crore, commenced on December 28, 2019. The government contributed Tk 5,000 crore, while the Japan International Cooperation Agency (JICA) provided the remaining funds. Covering an area of 5,42,000 square metres, the third terminal will boast a floor space of 2,30,000 square metres, housing 115 check-in counters, 66 departure immigration desks, 59 arrival immigration and 3 VIP immigration desks. Upon full-fledged operation of the terminal, Dhaka airport's annual passenger and cargo handling capacity is expected to double. The annual passenger handling capacity of the HSIA would be 24 million (including the old terminals) which is now only eight million and the airport can handle 5,00,000 tonnes of cargo each year. The construction work of 37 new aircraft parking areas and two taxiways connecting to the apron area have already been completed. The third terminal is designed to connect with a multimodal transport system to enable passengers to enter and exit the international airport smoothly. The new terminal will be connected with the elevated expressway, underground railway (MRT-5, Kamalapur to airport portion) and also with the airport railway station through an underground tunnel. It is expected to be operated and maintained by a Japanese company under public-private partnership. Ahead of the third terminal's full operation, different foreign airlines are eyeing to start their operation from Dhaka Airport, which is expected to play a great role to take the country's aviation sector forward, experts said.",0,{'article_hierarchy': 'main_article'},main_article
2023-10-06T09:00:52.981Z,7770649574,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,None,"{'uri': 'news.yahoo.com', 'dataType': 'news', 'title': 'Yahoo News', 'ranking': {'importanceRank': 2687, 'alexaGlobalRank': 9, 'alexaCountryRank': 5}}",https://news.yahoo.com/woman-throws-cash-airport-worker-142055798.html,Woman throws cash at an airport worker after her mid-flight argument diverted the plane,"An intoxicated couple in a fierce argument caused an airplane flying from London to Bangkok to divert to Vienna, where the woman reportedly threw thousands in cash notes at an airport worker. The incident began about five hours into the Sept. 30 EVA Air flight when the couple started to argue loudly - allegedly about money. In a statement by EVA Air to USA TODAY, the because behind the disruption was because of seating. After five hours of flight time, a female passenger moved her seat from Economy Class to Premium Economy Class and refused to pay for the upgrade cost, the airline said. Another male passenger traveling with her also engaged in disorderly behavior and smoked an e-cigarette adjacent to the cabin galley. More: Not-so-friendly skies: Incidents of unruly passengers are rising Flight attendants and other passengers tried to de-escalate the fight but ended up experiencing inappropriate insults and physical abuse. Due to the continuation of their restless and disorderly behaviour, the captain decided to divert the flight for the well-being of all the passengers and cabin crew, EVA Air said. Upon being escorted off the plane by police, the woman hurled 6,000 in cash at the man on the tarmac, according to SWSYMoney. Some of the cash flew away, and airport workers tried to gather the rest. In Vienna, the rest of the passengers were put up in a hotel for the evening to fly out the next day. Kathleen Wong is a travel reporter for USA TODAY based in Hawaii. You can reach her at kwongusatoday.com",0,{'article_hierarchy': 'main_article'},main_article
2023-10-06T15:00:43.48Z,7771082879,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,eng-8952683,"{'uri': 'nzherald.co.nz', 'dataType': 'news', 'title': 'NZ Herald', 'ranking': {'importanceRank': 201857, 'alexaGlobalRank': 4357, 'alexaCountryRank': 9}}",https://www.nzherald.co.nz/nz/queenstown-airport-potential-bomb-threat-was-a-ski-boot-heater/N2ORTOVMWVE23JHCP7R72FZ54U/,Revealed: Surprising item behind bomb scare at Queenstown Airport,"A bomb threat sparked evacuations and lockdowns at Queenstown Airport yesterday -- but it turned out to be over a device for heating ski boots. Multiple flights were cancelled and people were taken to Queenstown Events Centre before the New Zealand Defence Force bomb squad arrived. Queenstown Airport chief executive Glen Sowry said a potential security threat item was detected by Aviation Security during routine baggage screening at the airport. He said aviation security flagged an electronic device as a possible threat when it was spotted during bag screening. Sowry said the device was packed next to a computer inside the bag and it looked highly suspicious and risky. It turned out to be a device used for heating boots. The Aviation Security Service escalated this issue, which led to an evacuation of the Queenstown Airport terminal, and the airport was closed from 8.40am to 3pm yesterday. About 250 passengers were transported by bus to the Queenstown Events Centre, near the airport, and were provided with food, drinks and activities until the airport reopened. Sowry said it was a challenging day with the flight cancellations, and backlogs were likely to continue for the next three days. The good thing is that a number of airlines are putting on extra flights over the next couple of days, both domestically and across the Tasman, doing all they can to get their passengers to their destinations as quickly as possible, Sowry said. He said affected travellers who faced delays or cancellations should contact their airlines. We know that the airlines are doing everything they can to re-accommodate people and to put them on flights. The best option is just to get in touch with them, Sowry said. Passengers were ushered off a grounded plane and people were evacuated from the airport buildings as emergency services responded to the threat, which was reported about 8.40am. The passengers disembarked from the Star Alliance plane and walked across the tarmac to the far carpark at the airport, where police were stationed outside the main terminal. A police spokesman said they received a report of what appears to be an explosive device, and the terminal was evacuated as a safety precaution. Musician Michele Ducray, who was due to fly from Queenstown to Auckland for a show and radio interview, said the atmosphere at the airport was crazy. It is been absolutely insane, Ducray told the Otago Daily Times yesterday afternoon. We heard over the intercom that flights were being cancelled and it was going to be closed for a while. Everyone was all over the place, these people in security vests were ushering people out. Ducray said it was not until she checked online that she discovered it was a bomb threat. We got a message that it was due to a security incident; it was really confusing. She has had to reschedule her flights and show to Wednesday. The New Zealand Defence Force Explosive Ordnance Disposal unit arrived at the airport to assess and respond to a report of what appeared to be an explosive device, Sowry said. A controlled investigation of the baggage was conducted by the unit, which determined the reported item posed no threat. Throughout the course of the day, 25 flights were disrupted or cancelled, until an Air New Zealand flight from Sydney landed about 3.15pm. An airport spokesman said food and shelter was arranged for passengers who needed it. Air New Zealand chief operational integrity and safety officer David Morgan said the airline apologised for the disruption to passengers. Especially as this has happened at the end of the busy school holidays period. Safety is our No 1 priority and we are working with relevant authorities. Sowry thanked the entire airport team who responded for their professionalism and collaboration. I would also like to thank the many passengers today whose travel was disrupted, for their patience and co-operation, he said. Destination Queenstown chief executive Mat Woods said although yesterday's events had been an inconvenience, the regional tourism organisation was grateful authorities acted so swiftly, and it was delighted to have the airport reopened and people travelling again. We do not believe this will have an ongoing impact on Queenstown's brand and reputation, Woods said.",1,{'article_hierarchy': 'related_article'},related_article
2023-10-07T03:00:39.344Z,7771578679,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,eng-8953893,"{'uri': 'thedailystar.net', 'dataType': 'news', 'title': 'The Daily Star', 'ranking': {'importanceRank': 209602, 'alexaGlobalRank': 5306, 'alexaCountryRank': 33}}",https://www.thedailystar.net/news/bangladesh/news/dhaka-airport-pm-opens-iconic-third-terminal-3436791,Dhaka airport: PM opens iconic third terminal,"Prime Minister Sheikh Hasina opened the iconic third terminal partially today with the slogan connecting dreams to reality. Before the inauguration, the prime minister walked around the terminal and observed the facilities. She also talked to the airport staffers. State Minister for Civil Aviation M Mahbub Ali accompanied the prime minister. Later, she addressed a programme where Foreign Minister AK Abdul Momen, Dhaka south and north city corporation Mayors Sheikh Falze Noor Taposh and Atiqul Islam and Civil Aviation Authority of Bangladesh (CAAB) Chairman Air Vice Marshal M Mafidur Rahman, among others, were present. The four-year construction work of the magnificent third terminal of Dhaka airport was wrapped up yesterday. From today, 10 to 12 planes will be able to park at the new apron, and travellers will be able to use the third terminal by the end of next year, said Abdul Malek, chief engineer at CAAB. Around 6,000 employees and officials will be needed to run the third terminal. Around 10 percent of the work remains to be done. Integration, calibration, and testing of the equipment will start after the soft launch to make the third terminal building fully operational, Air Vice Marshal M Mafidur Rahman, chairman of the Civil Aviation Authority of Bangladesh told The Daily Star. The third terminal project, costing Tk 21,300 crore, commenced on December 28, 2019. The government contributed Taka 5,000 crore, while the Japan International Cooperation Agency (JICA) provided the remaining funding, according to BSS report. Covering an area of 542,000 square metres, the third terminal will boast a floor space of 230,000 square metres, housing 115 check-in counters, 66 departure immigration desks, 59 arrival immigration and 3 VIP immigration desks. Upon full-fledged operation of the 3rd terminal, Dhaka Airport's annual passenger and cargo handling capacity is expected to double. The annual passenger handling capacity of the HSIA would be 24 million (including the old terminals) which is now only eight million and the airport can handle 500,000 tonnes of cargo each year. The construction work of 37 new aircraft parking area and two taxiways connecting to the apron area have already been completed. The third terminal is designed to connect with a multimodal transport system to enable passengers to enter and exit the international airport smoothly. The new terminal will be connected with the elevated expressway, underground railway (MRT-5, Kamalapur to airport portion) and also with the airport railway station through an underground tunnel. Besides, hajj pilgrims will be able to access the third terminal from Ashkona hajj camp through an underground tunnel. The third terminal is expected to be operated and maintained by a Japanese company under public private partnership. Ahead of the third terminal's full operation, different foreign airlines are eyeing to start their operation from Dhaka Airport, which is expected to play a great role to take the country's aviation sector forward, experts said.",0,{'article_hierarchy': 'main_article'},main_article
2023-10-07T15:00:47.46Z,7772306418,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,None,"{'uri': 'arynews.tv', 'dataType': 'news', 'title': 'ARY NEWS', 'ranking': {'importanceRank': 239784, 'alexaGlobalRank': 10415, 'alexaCountryRank': 104}}",https://arynews.tv/karachi-airport-to-get-international-standard-runways/,Karachi Airport to get international standard runways,"KARACHI: The Civil Aviation Authority (CAA) has decided to build state-of-the-art runways at Jinnah International Airport, Karachi, ARY News reported on Saturday. According to details, the CAA has decided to build both runways - 25R07L and 25L07R - at Karachi Airport on international standards. The aviation authority has invited eligible companies to join the bid for the construction of the primary and secondary runways of the airport. In a statement, the CAA said all the domestic and foreign companies - which will participate in the bidding - must have relevant experience, skills and financial capacity. Companies belonging to Pakistan must be registered with the Pakistan Engineering Council, it added. The CAA officials noted that the pre-bid ceremony will be held on October 17, 2023 at 11:30 PM at Terminal One. Read More: Planes landing at Karachi Airport face laser light mischief Last month, the Pakistan Civil Aviation Authority (PCAA) decided to construct a 'state-of-the-art' air traffic control (ATC) tower at Jinnah International Airport, Karachi. During a board meeting convened in Karachi, the Pakistan Civil Aviation Authority (PCAA) approved crucial decisions geared towards improving airport infrastructure and safety measures. The authority decided to construct a world-class Air Traffic Control (ATC) tower and a Rescue Fire Fighting (RFF) complex at Jinnah International Airport. Sources indicated that the current ATC tower, which has been in service for a remarkable 91 years, faces height limitations and is no longer considered adequate for modern aviation needs. The approval for a new, modern ATC tower is expected to not only address these limitations but also significantly improve visibility and flight safety, meanwhile, the project is expected to complete in a year. Furthermore, the decision to establish a RFF complex is aimed at boost fire safety measures at Karachi airport.",0,{'article_hierarchy': 'related_article'},related_article
2023-10-07T15:00:47.46Z,7772584002,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,None,"{'uri': 'sun-sentinel.com', 'dataType': 'news', 'title': 'SunSentinel', 'ranking': {'importanceRank': 265699, 'alexaGlobalRank': 16187, 'alexaCountryRank': 3584}}",https://www.sun-sentinel.com/2023/10/07/fort-lauderdale-airport-to-simulate-multi-plane-collision-in-training-exercise-thursday/,Fort Lauderdale airport to simulate multi-plane collision in training exercise Thursday,"By Shira Moolten  smooltensunsentinel.com  South Florida Sun Sentinel Hundreds of first responders, aviation officials, emergency management personnel and injured passengers will crowd a portion of the airfield at the Fort Lauderdale-Hollywood International Airport on Thursday afternoon, but not for a real emergency. The airport will be conducting the full-scale training exercise from 4 p.m. to 10 p.m. Thursday. The exercises, mandated by the Federal Aviation Administration, happen every three years. This year, the Operation Convergent scenario will reenact a runway incursion leading to a collision between two commercial planes, airport officials said in a media release, involving over 150 passengers and crew combined. A runway incursion, sometimes referred to as a near-miss, occurs when an aircraft, vehicle, or person is improperly positioned on an airport's runway, according to the FAA. Close calls between commercial aircraft are occurring more frequently than previously thought, a recent New York Times investigation found, including multiple recent incidents in South Florida. For Thursday's simulated incursion, dozens of people from the airport and the community will roleplay as injured passengers and reuniting family members, the release said. First responders will conduct search and rescue and triage operations, transporting the wounded to a simulated hospital. The exercise will also include controlled fire, the release said. Around 30 different agencies will participate in total, including the FAA, the Transportation Security Administration, the Florida Department of Transportation, the Broward Sheriff's Office, and Broward County Emergency Management. The exercise will take place at the northwest portion of the airfield near the North Runway, the release said, but will have minimal impact on actual airport operations, besides potentially unnerving passing travelers or drivers who do not know what is going on. Participants will enter at Gate 257, located at Southwest 34th Street and West Perimeter Road. The training exercise comes amid heightened concerns over near-misses on and off airports. Close calls between commercial planes occur far more often than people previously thought, the New York Times reported in August. Many of them happen on runways, and are fueled by staffing shortages; nearly all air traffic control facilities are understaffed. Two of the recent near-misses cited in the article occurred in South Florida, at the Miami and Fort Lauderdale airports. In Fort Lauderdale, on May 8, a controller cleared a Delta jet to approach the airport, putting it on a path to collide with a Spirit flight that also had been told to approach. An F.A.A. safety manager told colleagues that the controller's actions were in a word, disturbing. The last disaster drill at the Fort Lauderdale airport, Operation Silver Lining, occurred in November of 2020, according to a county media release. That exercise simulated the emergency landing of a commercial plane.",0,{'article_hierarchy': 'related_article'},related_article
2023-10-09T03:00:42.892Z,7774643908,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,eng-8954162,"{'uri': 'mb.com.ph', 'dataType': 'news', 'title': 'Manila Bulletin', 'ranking': {'importanceRank': 304613, 'alexaGlobalRank': 34964, 'alexaCountryRank': 236}}",https://mb.com.ph/2023/10/9/bacolod-silay-airport-tightens-security,Bacolod-Silay Airport tightens security,"BACOLOD CITY - The Bacolod-Silay Airport (BSA) in Silay City, Negros Occidental is implementing stricter security protocols amid a threat in airports across the country. Police Major Deejay Domingo, chief of the BSA Police Station of the Philippine National Police-Aviation Security Group, said that they have doubled security in the airport to prevent untoward incidents. Tighter security was imposed after the Civil Aviation Authority of the Philippines (CAAP) placed all 42 commercial airports in the country on heightened security alert after its Air Traffic Service received a warning via electronic mail that aircraft from Manila bound to Puerto Princesa City, Mactan-Cebu, Bicol, and Davao International Airports are about to be set off by a bomb. Roel Aranzado, BSA manager, stressed that intelligence reports from the PNP-Aviation Security Group did not find a real-time threat to BSA. However, we are putting all security units into heightened alert in compliance with the CAAP directive, such as increasing the number of security personnel at critical areas, he said. Domingo said the situation at BSA is normal but he noted that tightened measures should be implemented to ensure the safety of travelers. As part of tighter security protocols, Domingo said they are conducting continuous monitoring, random patrolling and checking of airport terminals, intensified perimeter security, and reiterated to airport guards to properly check passengers coming in and out of the airport. Last July, a bomb threat from an airdrop of a cellular phone disrupted the BSA, delaying a Cebu Pacific flight bound for Manila from this city.",1,{'article_hierarchy': 'main_article'},main_article
2023-10-09T09:00:53.615Z,7774986545,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,None,"{'uri': 'telegraphindia.com', 'dataType': 'news', 'title': 'The Telegraph', 'ranking': {'importanceRank': 265639, 'alexaGlobalRank': 16164, 'alexaCountryRank': 1726}}",https://www.telegraphindia.com/india/man-held-at-delhi-airport-for-misbehaving-with-passengers-damaging-egypt-air-flight-chairs/cid/1972214,"Man held at Delhi airport for misbehaving with passengers, damaging Egypt Air flight chairs","The incident was reported on Oct 8 after the flight from Cairo landed at the Indira Gandhi International Airport around 8.30 am An Indian man who allegedly damaged some chairs onboard an Egypt Air flight and quarrelled with some co-passengers was apprehended at the IGI Airport here, official sources said on Monday. The incident was reported on Sunday after flight MS-975 (Cairo to Delhi) landed at the Indira Gandhi International (IGI) Airport around 8.30 am. The official sources told PTI that the pilots informed the air traffic control (ATC) at the Delhi airport about the unruly passenger onboard and he was taken into custody by the Central Industrial Security Force (CISF) personnel soon after the flight landed. The Indian passenger was later handed over to the Delhi Police for further investigation, they said.",0,{'article_hierarchy': 'related_article'},related_article
2023-10-09T09:00:53.615Z,7774954365,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,eng-8959661,"{'uri': 'devdiscourse.com', 'dataType': 'news', 'title': 'Devdiscourse', 'ranking': {'importanceRank': 266917, 'alexaGlobalRank': 16578, 'alexaCountryRank': 1468}}",https://www.devdiscourse.com/article/business/2623585-traffic-resumes-at-germanys-hamburg-airport-after-iran-plane-threat,Traffic resumes at Germany's Hamburg airport after Iran plane threat  Business,"(Updates with air traffic resumed) BERLIN, Oct 9 (Reuters) - Air traffic has resumed at Germany's Hamburg airport, a spokesperson told Reuters on Monday, after a police operation in response to a threat against a plane from Tehran prompted all landings and take-offs to be halted. A federal police spokesperson earlier said officers, acting on a threat of an attack sent via email, searched a plane with 198 passengers from Tehran that had landed in the northern German city. The German air force said on its X social media account that it escorted the plane after it entered German airspace east of Berlin due to a bomb threat. Police interviewed passengers, which is normal procedure when a threat is classified as serious, the police spokesperson told Reuters. No takeoffs or landings were possible because the airport fire brigade was involved with the search, the spokesperson added. The news came on the first day of a special meeting of the German and French governments in Hamburg, with Chancellor Olaf Scholz and President Emmanuel Macron both attending. (This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",1,{'article_hierarchy': 'related_article'},related_article
