INSERT_DATETIME,URI,TOPIC,TOPIC_URI,TITLE,BODY,URL,RELEVANCE_CLASS
2023-10-17 15:01:08.126,7787190883,train,de828de1-8714-4f01-8447-c0c75027b871,Deadly Gaza Hospital Bombing Kills Hundreds,"By submitting your email, you agree to the Privacy Policy and Terms of Use and to receive email correspondence from us. You may opt out at any time. Hundreds of Palestinians were killed in a blast at al-Ahli Hospital in Gaza City on Tuesday, according to the Hamas-run Gaza Health Ministry. The exact death toll is currently unclear, with Gaza officials providing conflicting numbers ranging from 200 to 500 people. Hamas accused Israel of being behind the strike, calling it a horrific massacre. The Israel Defense Forces (IDF), however, said in a statement that an initial analysis indicates the blast was from a failed rocket launched toward Israel by Palestinian Islamic Jihad, a Gaza-based Islamist militant group. The conflicting claims come as Israel has ramped up attacks on Gaza in recent days ahead of a planned ground offensive. On Tuesday, Israeli strikes targeted a house in Gaza City where the family of Hamas's top political official, Ismail Haniyeh, lives, killing at least 14 people. Haniyeh himself lives in Doha, Qatar. In the war's most high-profile death thus far, an Israeli airstrike on central Gaza's Bureij refugee camp killed senior Hamas commander Ayman Nofal on Tuesday. Nofal oversaw Hamas's Central Gaza Brigade and served on its General Military Council, which helped coordinate attacks among Hamas, Palestinian Islamic Jihad, and other militants in the region. He was also allegedly involved in the development of weapons and the 2006 kidnapping of Israeli soldier Gilad Shalit. Hamas members have two options: Either die in their positions or surrender unconditionally, Israeli Defense Minister Yoav Gallant said. There is no third option. We will wipe out the Hamas organization and dismantle all of its capabilities. On Tuesday, YOU.S. Secretary of State Antony Blinken concluded nearly nine hours of negotiations with Israeli Prime Minister Benjamin Netanyahu by announcing that Israel has developed a plan to provide humanitarian assistance to Gaza via donor nations and multilateral organizations without benefitting Hamas. The aid deal would establish safe zones in southern Gaza and eventually help reopen the border crossing into Egypt, but it would not create a humanitarian corridor nor allow select foreigners to leave the Gaza Strip. Blinken has spent the past week conducting intense shuttle diplomacy between Israel and Arab nations in the region. And on Wednesday, YOU.S. President Joe Biden will join him in Israel to show Washington's commitment to the IDF. Biden will then visit Jordan to meet with King Abdullah II as well as Egyptian President Abdel Fattah al-Sisi. Alongside leadership visits, the YOU.S. Defense Department ordered 2,000 troops on Tuesday to be ready to deploy to the region. These forces would provide advice and medical support to the IDF and would not serve in combat roles. However, the decision of whether to deploy them has not yet been made. A 2,000-strong YOU.S. Marines rapid response force is also sailing toward the Eastern Mediterranean, according to a YOU.S. official. The USS Dwight D. Eisenhower aircraft carrier will also arrive in the Middle East in the next few days, and Defense Secretary Lloyd Austin has extended the deployment of USS Gerald R. Ford and its warships in the region. Friendship goals. Russian President Vladimir Putin arrived in Beijing on Tuesday for the 10th annual Belt and Road Forum. During the two-day summit, Putin met with Chinese President Xi Jinping to reaffirm Beijing's support for Moscow in its war against Ukraine and efforts to combat Western dominance. This is Putin's first visit to a country not formerly part of the Soviet Union since the International Criminal Court issued a warrant for his arrest in March. Russia and China are increasingly aligning their geopolitical ambitions to boost their sway over the world order. Both have maintained a more neutral stance on the Israel-Hamas war. And on Monday, Moscow joined Beijing in banning Japanese seafood imports, citing the release of treated and diluted radioactive wastewater into regional waters as dangerous despite scientists ensuring that the practice is safe. India's LGBTQ ruling. In a blow to LGBTQ rights in the world's most populous country, India's Supreme Court refused to legalize same-sex marriage on Tuesday. A five-justice bench said the creation of such a law should be left up to India's Parliament. However, the chief justice also stated during the ruling that queerness is a natural phenomenon and told the government to ensure the queer community is not discriminated against because of their gender identity or sexual orientation. This year, the country's top court heard 20 petitions to legalize same-sex marriage. In 2018, India's Supreme Court reversed a colonial-era law that criminalized same-sex intercourse. However, under Prime Minister Narendra Modi, other discriminatory LGBTQ laws forged while under British rule have been protected, with top leaders emphasizing Hinduism's view of procreation between a man and woman as the defining status of marriage. Unauthorized meetings. Georgia's constitutional court approved the opening of impeachment proceedings against President Salome Zourabichvili on Tuesday for violating the country's constitution by making unauthorized foreign trips. In September, members of the ruling Georgian Dream party called for Zourabichvili's removal for meeting with leaders in Berlin and Brussels without government approval. Zourabichvili had hoped the visits would help Georgia obtain European Union membership. Zourabichvili condemned the ruling and said Georgian Dream is trying to kill Georgia's European future and democracy. An impeachment vote will be held in the coming days, marking the first such case in the country's history. On Monday, hundreds of EU parliamentarians and their teams en route from Brussels to Strasbourg, France, unexpectedly found themselves at the happiest place on Earth when a rail signaling error caused their train to make an unplanned 45-minute stop at the Disneyland Paris station. Their constituents can rest assured, though; the hardworking politicians somehow managed to resist the temptation to take a quick ride on Star Wars Hyperspace Mountain or Peter Pan's Flight during the brief delay. We are NOT a Mickey Mouse parliament, German lawmaker Daniel Freund said.",https://foreignpolicy.com/2023/10/17/israel-hamas-war-gaza-hospital-bombing-commander-killed-ground-offensive-humanitarian-aid-biden/,-1
2023-10-17 15:01:08.126,7787022917,warehouse_fire,52d8fd3f-0f55-4e78-af69-fdb8549a289f,"Video released in deaths of 3 shot by Memphis police, Shelby Co. deputies; officers not charged","Video was released in the cases of three officer-involved shootings in which officers will not be charged, Shelby County District Attorney Steve Mulroy announced Tuesday. Those are the cases of Latoris Taylor, Corey Brewer and Melissa Horton. In all three of those cases we had previously declined to bring a prosecution against those officers, Mulroy said, but the release of the redacted video is in accordance with a new policy to release footage of fatal shootings sooner. During Tuesday's news conference, Mulroy also announced that no charges would be filed in the death of Jarveon Hudspeth. Videos from the three other cases were posted online at the Shelby County District Attorney's website after the news conference Tuesday. Here are details of each shooting and what the videos show. Horton, 43, was killed on March 18 in Bartlett. Two deputies from the Shelby County Sheriff's Office pulled over her vehicle after learning from the Fayette County Sheriff's Office that she had attempted to shoot her fianc. When the deputies commanded Horton to exit the car, she lifted a shotgun and pointed it at one of the deputies. The deputies fired, killing Horton. Video from body-worn cameras and a dash camera shows a sheriff's vehicle blocking off Horton's vehicle, then two officers approaching her car, with one banging on her vehicle's door while yelling get the (expletive) out the truck! A moment later, an officer yells something about a shotgun and the two officers back away from the car while firing multiple shots. Taylor, 40, was killed on December 9 in the Westwood neighborhood of Memphis. According to a news release from the Shelby County District Attorney's Office, he was seen in a stolen car and ran as a Memphis police officer approached in his patrol car. That officer chased Taylor on foot, during which Taylor turned and fired two shots at the officer, who returned fire, killing Taylor, according to the news release. Officer body-camera video shows an officer exiting his vehicle, running, then firing several shots. Video from a security camera in the neighborhood shows a man running, firing at someone behind him, then dropping to the ground in a front yard, presumably shot. A large number of officers quickly arrive on the scene and approach the man. Brewer, 45, was killed June 3, 2022 at Interstate 40 and Whitten. He was wanted in connection with a fatal shooting of a woman earlier that day at an Amazon warehouse in Horn Lake. After stopping the car, Brewer pointed his gun at an officer and four Memphis police officers returned fire. More: Ex-Memphis police officers say Tyre Nichols' mother has no standing to sue, ask to dismiss Redacted videos from several body-worn cameras and the dash camera from one police vehicle show that officers chased Brewer by car, forcing his white vehicle to pull over and surrounding it. Officers then quickly exited their vehicles and approached Brewer's car with guns pointed, with one yelling put your hands up and he got a gun. Officers are shown firing at the vehicle, then moving to take shelter behind police vehicles. Katherine Burgess covers Memphis City Government and religion. She can be reached at katherine.burgesscommercialappeal.com or followed on X, formerly known as Twitter, kathsburgess.",https://news.yahoo.com/video-released-deaths-3-shot-175600302.html,-1
2023-10-17 15:01:08.126,b-7787077350,train,de828de1-8714-4f01-8447-c0c75027b871,A broken rail likely caused coal train derailment prior to bridge collapse near Pueblo,"A broken rail likely caused 30 Burlington North Santa Fe Railway train cars to derail, and that preceded the collapse of a bridge over Interstate 25, just north of Pueblo. That is according to a preliminary statement from the National Transportation Safety Board, the federal agency charged with determining what happened and why. A semi-truck was crushed in the accident, killing the driver. No injuries were reported for the train crew. The investigators are working to determine the because of the broken rail and why warning systems designed to alert the crew to the track condition failed. They will examine the adequacy of track inspections, oversight of track maintenance, the bridge's structure and maintenance, and any issues with rail equipment, according to an earlier statement from NTSB",https://www.cpr.org/2023/10/17/pueblo-broken-rail-likely-caused-train-derailment-bridge-collapse/,-1
2023-10-17 15:01:08.126,2023-10-122922431,warehouse_fire,52d8fd3f-0f55-4e78-af69-fdb8549a289f,Palestinian refugees remain cut off from aid piled up at Gaza border crossing with Egypt,"October 17 (UPI) -- As many as 2 million Palestinian refugees remained cut off from humanitarian aid in Egypt Tuesday as a blockade on the only viable passage out of Gaza remained in place amid Israel's ongoing war with Hamas. The situation at the Rafah crossing was growing increasingly desperate as massive civilian crowds were still under threat of falling bombs while unable to access convoys of water, food, hygiene items, blankets, tents, and medical supplies sitting unused in neighboring Egypt, according the United Nations. The border crossing with Egypt has been shuttered since October 7, when Hamas launched a barrage of coordinated attacks on Israel, whose military responded in an all-out siege on the Gaza Strip. After a week of fighting, tons of essential goods poured into Egypt's El Arish International Airport over the weekend from Jordan, Turkey, and the United Arab Emirates, before being shipped to Gaza aboard hundreds of big rigs. The World Health Organization sent medical supplies from a hub in Dubai to help those injured in the crossfire, as well as those suffering from trauma or persistent health conditions like heart disease, hypertension, and diabetes. The YOU.N. World Food Program was also delivering food and water to Gaza, which had no fuel, electricity and limited access to clean drinking water as Israel's bombing campaign continued to pummel major population centers, reducing them to rubble. Previously, YOU.N. Secretary-General Antonio Guterres called on Israel to open a safe aid delivery corridor as Gaza was running out of basic supplies to support life. On Tuesday, Tamara Alrifai, who serves as the spokesperson for the YOU.N. Relief and Works Agency for Palestine Refugees, urged Israel to reopen the border crossing to allow the crowds to reach the desperately needed aid. In one episode, about 6,000 civilian refugees were huddled in a warehouse in southern Gaza with little if anything to eat or drink, she told CNBC. Over the last two days, reports of about 1 million people -- that is a sea of people -- going south moved using whatever means they could and given the lack of fuel in Gaza a lot of them moved by feet, Alrifai said. So, the images we have been receiving from my colleagues are harrowing images of people on their feet walking under airstrikes and air bombings to try to find shelter in a safer area. Over the weekend, YOU.S. Secretary of State Antony Blinken announced the Rafah border crossing would be reopened as Israel initiated a ground invasion into the Palestinian enclave, where more than 2 million civilians were trapped in a worsening humanitarian crisis. However, discussions to resolve the matter broke down Monday after Egypt's leadership refused to open their side of the crossing unless Israel let the waiting supplies into Gaza. Meanwhile, Israeli Prime Minister Benjamin Netanyahu faced pressure from Washington to allow humanitarian aid to come into Gaza as water and other supplies were starting to run out. But Netanyahu's office said Monday that Israel had received no assurances from Hamas on a cease-fire agreement that would allow the aid into Gaza and the refugees to seek safer ground in Egypt. Meanwhile, Egypt's Foreign Minister Sameh Shoukry blamed Israel for delaying the move and putting innocent lives at risk.",https://news.yahoo.com/palestinian-refugees-remain-cut-off-150128497.html,-1
2023-10-17 15:01:08.126,7787043967,train,de828de1-8714-4f01-8447-c0c75027b871,US claims North Korea delivered weapons to Russia,"The White House said North Korea has delivered more than 1000 containers of military equipment and munitions to Russia for its ongoing war in Ukraine. Speculation about a possible North Korean plan to refill Russia's munition stores drained in its protracted war with Ukraine flared last month, when North Korean leader Kim Jong Un travelled to Russia to meet President Vladimir Putin and visit vital military sites. White House National Security Council spokesman John Kirby said that the US believes Kim is seeking sophisticated Russian weapons technologies in return for the munitions to boost North Korea's military and nuclear programme. The White House released images that it said show the containers were loaded onto a Russian-flagged ship before being moved via train to southwestern Russia. The containers were shipped between September 7 and October 1 between Najin, North Korea, and Dunay, Russia, according to the White House. We condemn the DPRK for providing Russia with this military equipment, which will be used to attack Ukrainian cities and kill Ukrainian civilians and further Russia's illegitimate war, Kirby said, using the initials for Democratic People's Republic of Korea, the country's official name. In return for support, we assess that Pyongyang is seeking military assistance from Russia including fighter aircraft, surface-to-air missiles, armoured vehicles, ballistic missile production equipment, or other materials and other advanced technologies. The US unveiled the intelligence determination as North Korea lashed out Friday at the arrival of a US aircraft carrier battle group in South Korea, calling it a provocation and again raising the spectre of using nuclear weapons to defend itself. The North's official Korean Central News Agency called the aircraft carrier's arrival an undisguised military provocation that proves a US plan to attack North Korea is being realized. It threatened to respond in line with its escalatory nuclear doctrine that authorizes the preemptive use of nuclear weapons. The US has accused North Korea of previously providing ammunition, artillery shells and rockets to Russia. North Korea has previously denied providing weaponry to Moscow. The Center for Strategic and International Studies, a Washington think tank, last week published satellite photos that showed a sharp increase in rail traffic along the North Korea-Russia border, The report said satellite images as of October 5 captured a dramatic and unprecedented level of freight railcar traffic at the Tumangang Rail Facility. It said images show approximately 73 railcars while a review of previous satellite images over the past five years shows about 20 railcars at this facility at most. Kim last month, after he had met with Putin, called for an exponential increase in the production of nuclear weapons and for his country to play a larger role in a coalition of nations confronting the United States in a new Cold War, North Korean state media said. During Kim's six-day trip to Russia, his longest foreign travel as a leader, the two countries said they discussed boosting their defence ties but did not disclose any specific steps. Foreign experts speculate the two countries, both locked in confrontations with the West, were pushing to reach arms transfer deals in violation of UN Security Council resolutions. The trip to Russia was also Kim's first foreign trip since the pandemic, during which North Korea imposed tight border controls for more than three years. After decades of hot-and-cold relations, Russia and North Korea have drawn closer since Moscow invaded Ukraine in 2022. Relations between Moscow and Pyongyang go back to the 1948 foundation of North Korea, as Soviet officials installed young, ambitious nationalist Kim Il Sung, the late grandfather of Kim Jong Un, as the country's first ruler. Since then, Soviet aid shipments have been crucial in keeping North Korea's economy afloat for decades before the disintegration of the Soviet Union in the early 1990s. Meanwhile, US Secretary of State Antony Blinken, who is in the Middle East to consult with allies in the aftermath of last week's Hamas attack on Israel, spoke by phone on Friday with Ukrainian Foreign Minister Dmytro Kuleba. Blinken and Kuleba discussed the latest battlefield developments, according to the State Department.",https://www.nzherald.co.nz/world/russia-ukraine-war-us-says-north-korea-delivered-1000-containers-of-equipment-and-munitions-to-russia-for-ukraine-war/AQDVLZCLYFHNHDEKCLCA4GO3OM/,-1
2023-10-17 15:01:08.126,7786989671,warehouse_fire,52d8fd3f-0f55-4e78-af69-fdb8549a289f,Court: Arizona lawmakers can shield bar owners from liability in overserving cases,"Howard Fischer Capitol Media Services State lawmakers are free to shield bar owners and bartenders from liability when customers they serve get intoxicated then go out, get in their car, and kill someone else, the Arizona Supreme Court has ruled. In a divided decision, the majority acknowledged that the Arizona Constitution bars lawmakers from limiting someone is right to sue. Yet, a 1986 law limiting the ability of victims of drunk drivers to sue the bartenders who overserved them does precisely that. Chief Justice Robert Brutinel, however, said that prohibition applies only to legal claims that existed in 1912 when the state constitution was adopted. And he said the concept of suing those who serve liquor for the accidents they because -- known as dram shop liability -- was only created in 1983 by a decision of the high court. But Justice Ann Scott Timmer said her colleagues are ignoring the fact that it has always been possible in Arizona to sue people for negligence when their actions because damage, even in territorial days. And she said it should be no different in dram shop cases. People are also reading... A year after fire closed this Tucson restaurant, it is coming back Man, woman found dead in an apartment on Tucson's south side Pro-Palestine protest at YOU of A canceled after latest Robbins statement Michael Lev: Inside the unfortunate breakup between Arizona and Salpointe's Elijah Rushing Solar eclipse coming Saturday, but Tucson will not fall into burning ring of fire Birria in Tucson: where to get it inside tacos, made with goat and atop pizza and burgers 55 fun events happening in Tucson this weekend October 12-15  Arizona Wildcats throttle No. 19 Washington State in Pullman, move to 4-3 entering bye week 64 festivals and markets in Tucson this fall and winter 2023 Soup kitchen buys South Tucson motel for 3M for affordable housing A guide to all 57 food vendors at this year's Tucson Meet Yourself festival Michael Lev: Tedy Bruschi says close will not cut it for Arizona anymore, and he is not wrong Tucson Police: 2 killed in robbery gone wrong Arizona Wildcats announce kickoff time, TV broadcast for Oregon State game in Tucson Sportsman's Warehouse is expanding in Tucson with a new store Despite its unique name, the action is just one for simple negligence, she wrote in her lone dissent. It seeks compensation from a liquor licensee who creates a dangerous situation by overserving an already intoxicated patron who then drives and injures or kills someone. Timmer said if someone can prove the elements -- including that the owner of the tavern knew or should have known the person was drunk -- there is no reason to shield them from the duty they owe to everyone else on the road. She also predicted fallout, saying that a ruling that there is no constitutional right to sue in these cases eliminates an important, powerful, and longstanding deterrent to businesses pushing last-call pre-closing alcoholic drinks on patrons who have yet to appear intoxicated and are about to leave and get behind the wheel. The case involves JAI Dining Services, the owners of Jaguars Club in Phoenix. Cesar Villanueva, kicked out after being drunk, went home, fell asleep for a short time before getting up to take a friend home. It was during that second trip he ran his truck into a vehicle stopped at a red light and killed two people. He was subsequently convicted of two counts of manslaughter and was sentenced to prison. The survivors sued JAI under the theory, first announced by the Supreme Court in a landmark 1983 ruling, that establishments that serve alcohol to someone who is intoxicated can be held liable for the damages that person causes. Listen now and subscribe: Apple Podcasts  Google Podcasts  Spotify  Stitcher  RSS Feed  Omny Studio But three years later, after heavy lobbying by bars, restaurants and liquor stores, the Legislature partly overrode that ruling. Lawmakers did agree to preserve liability -- but only when a liquor licensee serves someone who is obviously intoxicated. That is defined in statute as being drunk to such an extent that the person's physical abilities are substantially impaired as shown by significantly uncoordinated physical action or dysfunction that would have been obvious to a reasonable person. More to the point, though, they immunized the actions of bartenders and others who serve alcoholic beverages to patrons if there was not this obvious intoxication. David Abney, representing the survivors, argued to the Supreme Court that provision of the 1986 law is unconstitutional. It all comes down to the section of the Arizona Constitution, adopted at statehood, which says, the right of action to recover damages for injuries shall never be abrogated, and the amount recovered shall not be subject to any statutory limitation. Put simply, what is known as the anti-abrogation clause bars lawmakers from eliminating someone is right to sue for financial recompense. In the new ruling, however, Brutinel said that constitutional protection applies only to the kinds of lawsuits that could be filed in 1912. And at that time, the premise was that the negligent act -- the because of the accident -- was drinking, not the selling of it by someone else. What that means, said Brutinel, is that there was no right in 1912 to sue someone for serving a customer they knew or should have known was intoxicated. And that right did not exist until the Supreme Court created it in 1983. And what that also means, said the chief justice, is that lawmakers were free to decide three years later to partly overturn that ruling and declare that bartender liability is limited solely to cases where there is evidence of obvious intoxication. That means no liability when the claim of a survivor is only that the bartender or server knew or should have known the person was drunk. Timmer chided the other justices for limiting the scope of the amendment, saying the new ruling undermines exactly why it was inserted into the Arizona Constitution. The progressive-minded framers, who made up the majority of the constitutional convention, included it as part of a platform aimed, in part, at recognizing individual freedoms and protecting them from interference by a government heavily influenced by powerful private interests, she wrote. Timmer also pointed out that foes of the anti-abrogation clause tried three times -- in 1986, 1990 and 1994 -- to get voters to alter or repeal it. Each time, it failed. On X and Threads: azcapmedia Subscribe to stay connected to Tucson. A subscription helps you access more of the local stories that keep you connected to the community. Be the first to know Get local news delivered to your inbox! Sign up!  I understand and agree that registration on or use of this site constitutes agreement to its user agreement and privacy policy.",https://tucson.com/news/local/government-politics/arizona-drunk-drivers-overserving-bars-liability/article_51b4bfbe-6d0f-11ee-af33-93c3c1083009.html,-1
2023-10-17 15:01:08.126,7786938685,train,de828de1-8714-4f01-8447-c0c75027b871,Broken rail ID'd as because of fatal train derailment that has closed I-25 near Pueblo,"The preliminary investigation have unveiled the because of the fatal train derailment and bridge collapse overhead of Interstate 25 that occurred Sunday afternoon and killed one person, placing the blame on a broken rail just east of the bridge, according to a Tuesday announcement from the National Transportation Board. The suspected because of the incident was announced Tuesday by the National Transportation Board. NTSB spokesperson Sarah Sulick said investigators believe the broken rail preceded Sunday's derailment, and the bridge collapse occurred following the initial derailment of the train. Investigators will continue to determine the because of the broken rail and why warnings systems did not alert the crews to the condition of the track as part of the ongoing investigation, Sulick said. Numerous traffic detours remain in place as crews continue to work the scene of the train derailment. According to reports from Gazette news partner, KKTV, several trucks arrived on the scene Tuesday morning, just before 8 a.m., awaiting mangled train tracks and coal to be picked up and cleared from the scene, with additional crews on standby. Local and state law enforcement officials remain on the scene, patrolling the area. Local and federal officials said in a Monday announcement cleanup from the incident is anticipated to take at least two days, once the process begins. The Burlington Northern Santa Fe Railway continues to function as the primary entity dealing with the cleanup, response and reconstruction, officials said in a release, Monday, News Truck driver killed in train derailment near Pueblo identified; stretch of I-25 closed indefinitely The Associated Press and The Gazette BNSF estimates that clearing activities will take approximately two days, once the cleanup begins. As all of the entities involved determine other timeline elements, additional details and updates will be shared with the public. Word of the derailment spread Sunday afternoon, with initial confirmation of one semi-truck driver trapped on the scene. Officials with the Pueblo County Coroner's office announced Monday that 60-year-old Lafollette Henderson had died on the scene, Sunday. According to Pueblo County spokesperson Gayle Perez, Lafollette's truck was the only vehicle involved in the crash. The derailed train consisted of five locomotives and 124 cars carrying coal, according to an email from the National Transportation Safety Board. Sign up for free: Springs AM Update Your morning rundown of the latest news from Colorado Springs and around the country overnight and the stories to follow throughout the day delivered to your inbox each evening. Sign Up View all of our newsletters. Success! Thank you for subscribing to our newsletter. View all of our newsletters. Officials said a total of 30 cars derailed. According to an announcement from the NTSB, a team of track discipline, mechanical discipline, and railroad operations specialist arrived on the scene Monday to assist in the investigation. Local News Federal authorities will not investigate Union Pacific train derailment in Colorado Springs By Mary Shinn mary.shinngazette.com As part of this investigation, NTSB investigators will determine the probable because of the derailment and examine the adequacy of track inspections, oversight of track maintenance, the bridge's structure and maintenance, and any issues with rail equipment, officials said in a written statement. NTSB officials said a preliminary report of findings will be available in the next 30 days containing information discovered through initial investigation efforts The final report, expected in 12-24 months, will contain details including the probable because of the accident and any contributing factors. Described by officials with the Colorado Department of Transportation as an extended closure, I-25 at Mile Point 107, north of Pueblo, remains closed in both directions Tuesday morning. Numerous detours remain in place as crews work to clear the scene of the incident. CDOT officials have suggested the following detours for motorists traveling along I-25 between Colorado Springs and Pueblo: Southbound: Motorists from Colorado Springs area traveling southbound are advised to take CO 115 toward Penrose and then proceed east on US 50 toward the City of Pueblo Northbound: Motorists traveling northbound are advised to exit I-25 at US 50CO 47 and travel west toward CO 115. Motorists will then head north toward Colorado Springs. Local Traffic Detour: Motorists who may be south of Fountain and traveling southbound on I-25 towards the City of Pueblo will be detoured to Exit 110 toward Overton Road then toward Jerry Murphy. Motorists will then head toward I-25 via westbound Colorado Highway 47. This access route is recommended for local traffic only. Wide-loadTrucker Detour Routes: Vehicles over 11-feet wide should seek alternate highway routes as CO 115 has current width restrictions in place. Eastbound: Drive east via US 50 or CO 96 to CO 71 Westbound: Drive west on US 50 and then use US 285 Click or Tap Here for live traffic updates. CLICK HERE TO READ MORE FROM THE GAZETTE",https://gazette.com/news/broken-rail-idd-as-cause-of-fatal-train-derailment-that-has-closed-i-25-near/article_7279ad78-6cff-11ee-8d6b-6f09169d6c00.html,-1
2023-10-17 15:01:08.126,7786838543,train,de828de1-8714-4f01-8447-c0c75027b871,Full closure of Interstate 25 after fatal Colorado train derailment stretches on for a third day,"A full closure of Interstate 25 in southern Colorado is continuing for a third day. It started late Sunday afternoon after a train derailment that killed one person. According to a Colorado Department of Transportation news release, the closure north of Pueblo is expected to last at least another day. Thirty cars from BNSF Railway's train derailed at approximately 4:30 p.m. on Sunday while it was passing above I-25. The derailment had a disastrous effect, causing the bridge to partially collapse and spilling coal all over the interstate. A semi truck was under the bridge at the time of the derailment and the driver was killed. He was a 60-year-old California man. The massive cleanup effort is being handled by BNSF Railway and an investigation being led by the National Transportation Safety Board is underway. That many rail cars and coal all over the road, it is a pretty big deal, said CDOT spokesperson Amber Shipley. The various detours that are in place due to the interstate closure are being patrolled by law enforcement agencies including the Colorado State Patrol. CSP said in a news release they are patrolling these designated routes to ensure motorists adhere to posted speed limits. State Sen. Nick Hinrichsen, who represents Pueblo County, called the fatal derailment a tragedy. He said he is concerned about the fact that there have been several other train derailments across the country in recent years.",https://www.cbsnews.com/colorado/news/interstate-25-closed-colorado-pueblo-train-derailment/,-1
2023-10-17 15:01:08.126,7786935733,train,de828de1-8714-4f01-8447-c0c75027b871,"Broken rail caused Colorado train derailment that collapsed bridge, preliminary findings show  Business","A broken rail caused a train derailment that collapsed a bridge over a Colorado highway, killing a truck driver and blocking the road for days, federal authorities said on Tuesday, based on their preliminary investigation. The steel bridge built in 1958 collapsed on Sunday when 30 cars from a BNSF train hauling coal derailed while crossing over Interstate 25 north of Pueblo. The 60-year-old driver of a semitrailer truck that was passing beneath the bridge was killed. I-25 is the main north-south route through Colorado. It is expected to remain closed for several more days as crews clear piles of coal and other debris from the site. (This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",https://www.devdiscourse.com/article/business/2653319-broken-rail-caused-colorado-train-derailment-that-collapsed-bridge-preliminary-findings-show,-1
2023-10-17 15:01:08.126,7786951305,train,de828de1-8714-4f01-8447-c0c75027b871,"World News  Broken Rail Caused Colorado Train Derailment That Collapsed Bridge, Preliminary Findings Show  LatestLY","Colorado, Oct 17 (AP) A broken rail caused a train derailment that collapsed a bridge over a Colorado highway, killing a truck driver and blocking the road for days, federal authorities said on Tuesday, based on their preliminary investigation. The steel bridge built in 1958 collapsed on Sunday when 30 cars from a BNSF train hauling coal derailed while crossing over Interstate 25 north of Pueblo. Also Read  Israel-Hamas Conflict: US President Joe Biden To Visit Tel Aviv on October 18 As War in Middle East Escalates. The 60-year-old driver of a semitrailer truck that was passing beneath the bridge was killed. I-25 is the main north-south route through Colorado. It is expected to remain closed for several more days as crews clear piles of coal and other debris from the site. (AP) Also Read  LGBTQ Community in Kenya Defies Anti-gay Protests. (This is an unedited and auto-generated story from Syndicated News feed, LatestLY Staff may not have modified or edited the content body)",https://www.latestly.com/agency-news/world-news-broken-rail-caused-colorado-train-derailment-that-collapsed-bridge-preliminary-findings-show-5495324.html,-1
