INSERT_DATETIME,URI,TOPIC,TOPIC_URI,EVENTURI,SOURCE,URL,TITLE,BODY,RELEVANCE_CLASS
2023-10-18 09:01:09.866,7788640764,train,de828de1-8714-4f01-8447-c0c75027b871,eng-8983993,"{'uri': 'newstalk.com', 'dataType': 'news', 'title': 'Under Construction                 ', 'ranking': {'importanceRank': 460239, 'alexaGlobalRank': 214119, 'alexaCountryRank': 12419}}",https://www.newstalk.com/news/cork-officials-did-not-expect-severity-of-flooding-1516115,Cork officials did 'not expect' severity of flooding,"Officials in Cork did not expect Storm Babet would lead to such severe flooding. Much of the town of Midleton is underwater and cars in its Riverside Way car park have been submerged by water. Youghal, Carrigtwohill, Mogeely, Kinsale and Whitegate have also been badly hit and emergency services have been deployed. There are properties flooding in Rathcormac and East Cork, County Engineer Mark O'Sullivan told RedFM. In Midleton... there is a lot of issues out there. Crews are on the ground throughout the county and have been out throughout the night as well. We have had to close sections of the M71 at Rosscarbery last night, where we have crew on call and pumps deployed. In Skibbereen and Bantry, we have had crews on call throughout the night. Cork officials said they are surprised by the level of chaos Storm Babet has inflicted on the county. We did predict significant road flooding yesterday evening in our public press releases, Cork City Council Engineer David Joyce said. But the quantum of additional flooding on top of that was not expected. Tthe R600 from Belgooly to Riverstick has been closed and Irish Rail has suspended services between Cork and the towns of Cobh and Midleton.",-1
2023-10-18 09:01:09.866,7788275352,maritime,e72e6c9c-5584-40d1-9164-9240e6afd117,eng-8983000,"{'uri': 'oilprice.com', 'dataType': 'news', 'title': 'OilPrice.com', 'ranking': {'importanceRank': 242155, 'alexaGlobalRank': 10936, 'alexaCountryRank': 7359}}",https://oilprice.com/Energy/Energy-General/Iran-Calls-For-Oil-Embargo-On-Israel-As-Middle-East-Tensions-Flare-Up.html,Iran Calls For Oil Embargo On Israel As Middle East Tensions Flare Up  OilPrice.com,"Oil prices climbed on Wednesday morning as rising tensions in the Middle East threaten supply. Iran is calling for an oil embargo on Israel over the latest deadly air strikes on the Gaza Strip amid growing tensions in the Middle East just as YOU.S. President Joe Biden arrived in Israel. Iran wants an immediate and complete embargo on the Zionist regime by Islamic countries, an oil embargo against the regime, according to a statement from the foreign ministry on Telegram quoted by Bloomberg. Iran's Foreign Minister Hossein Amirabdollahian has also called for Muslim countries to expel their respective Israeli ambassadors if they have diplomatic relations with Israel. Amirabdollahian warned, If the war crimes do not stop and the ongoing genocide by the apartheid Zionist regime in Gaza continues, the situation in the region will spiral out of control. Amirabdollahian met with his Kuwaiti counterpart on the sidelines of an extraordinary meeting of the Organization of Islamic Cooperation (OIC)'s Executive Committee in Jeddah, Saudi Arabia. The emergency meeting is taking place hours after a missile strike on a hospital in Gaza killed about 500 people, with Israel's army and Hamas blaming each other for the attack, which sent oil prices jumping by more than 2 early on Wednesday. Meanwhile, YOU.S. President Biden arrived in Israel on Wednesday to discuss the conflict. Following the bombing of the hospital, a meeting of Arab leaders and Biden in Jordan was canceled. Biden claimed that, from what he has seen, the explosion at the hospital was not carried out by Israel but by the other team. Israel is a small oil importer, but the further escalation of the Hamas-Israel war into the wider Middle East is not being ruled out, and analysts are increasingly concerned about supply from the world's most important oil-exporting region. With Saudi Arabia also taking a pro-Palestine stance in its recent conversations with the YOU.S., the possibility for a quick end of the fighting is fading away while the possibility of greater regional involvement appears to be rising if oil prices are any indication.",-1
2023-10-18 09:01:09.866,7788551144,weather,9d7cd3e4-fd5c-41a9-b75e-7bbf2f193d41,eng-8977698,"{'uri': 'nbcnews.com', 'dataType': 'news', 'title': 'NBC News', 'ranking': {'importanceRank': 155231, 'alexaGlobalRank': 797, 'alexaCountryRank': 162}}",https://www.nbcnews.com/meet-the-press/meetthepressblog/eyes-2024-israel-politics-collides-campaign-trail-rcna120986,Eyes on 2024: Israel politics collides with the campaign trail,"President Biden heads to Israel Wednesday as the war is also colliding with the campaign trail at home. On Tuesday, the White House called out former President Donald Trump's recent pledge to expand his ban on immigrants from some countries, including Gaza. White House spokesman Andrew Bates said, It is revolting and dangerous to tear people apart right now with cruel poison that undermines our basic values as Americans. Trump's rivals have also been staking out positions on potential Gaza refugees, with Florida Gov. Ron DeSantis clashing with former YOU.N. Ambassador Nikki Haley. The pro-DeSantis super PAC Never Back Down is launching a TV ad targeting Haley on the issue, The Messenger reports. The 30-second spot features footage from DeSantis' interview with NBC News' Dasha Burns, where he criticizes Haley for trying to be politically correct. As Republicans focus on Palestinian refugees, NBC News' Julia Ainsley reports that it is already difficult for Palestinians to come to the YOU.S, writing that the Biden administration has no plans to change the status quo. So how are voters feeling about the conflict? A new Quinnipiac University poll finds registered voters in both parties support sending weapons and military equipment to Israel, and believe supporting Israel is in the United States' national interest. In other campaign news... Trump trials: Trump was back in New York court on Tuesday to watch the proceedings in the civil fraud trial involving the former president and his company. And in the federal election interference case, Trump's attorneys are appealing a partial gag order barring Trump from publicly discussing witnesses, court staff and the prosecutors. DeSantis' donor problem: Politico unpacks a major problem facing the DeSantis campaign: most of the funds he raised so far come from donors who have given the maximum contribution for the primary. Will he or will not he: As Virginia GOP Gov. Glenn Youngkin hosts a donor retreat this week who may want to find an alternative to Trump, it is becoming increasingly difficult for Youngkin to mount a last-minute run for the White House as he faces logistical campaign difficulties, ballot access hurdles and ... skepticism from some Republican voters, per the Associated Press. Door No. 3: NBC's Chuck Todd details a possible path for a third party presidential candidate, noting it involves someone in our current political class who can channel both Samuel L. Jackson in 'Snakes on a Plane' and George Washington. And Todd writes that retired Navy Adm. William McRaven is facing an active effort to at least consider a third-party bid. So freaking boring: In a GOP primary dominated by former President Donald Trump, voters in key early states lament the decline in retail politics, Politico reports. A new landscape: In the first Mississippi gubernatorial election since two 1890 election laws were cast aside, Black voters in the state could have outsized power in electing their next governor, per the New York Times.",-1
2023-10-18 09:01:09.866,7788283984,train,de828de1-8714-4f01-8447-c0c75027b871,eng-8980198,"{'uri': 'unionleader.com', 'dataType': 'news', 'title': 'UnionLeader.com', 'ranking': {'importanceRank': 401488, 'alexaGlobalRank': 128254, 'alexaCountryRank': 20176}}",https://www.unionleader.com/news/world/putin-says-u-s-wading-deeper-into-ukraine-war-calls-missile-supplies-a-mistake/article_54dcc49a-e384-5c4a-9232-be3e15305aac.html,"Putin says YOU.S. wading deeper into Ukraine war, calls missile supplies a 'mistake'","BEIJING - Russian President Vladimir Putin said on Wednesday that the United States was wading deeper into the Ukraine conflict and making a mistake by providing Kyiv with long-range ATACMS missiles. He told a news conference during a visit to China that he had briefed President Xi Jinping in some detail about Ukraine. He said external factors and common threats served only to strengthen Russia-Chinese cooperation. The Kremlin chief said Washington's decision to supply the Army Tactical Missile System (ATACMS), whose use Kyiv confirmed on Tuesday, just prolongs the agony for Ukraine. Firstly, this of course causes harm and creates an additional threat. Secondly, we will of course be able to repel these attacks. War is war, Putin said. But most importantly, it fundamentally lacks the capacity to change the situation on the line of contact at all ... This is another mistake by the United States. Ukraine had repeatedly asked Washington for ATACMS to help it attack and disrupt supply lines, air bases and rail networks in Russian-occupied territory. A mistake of a larger scale, as yet invisible but still of great importance, is that the United States is becoming more and more personally drawn into this conflict. And let no one say that they have nothing to do with this. We believe they do, Putin said. He noted that the United States had sent two aircraft carrier groups to the Mediterranean in response to the explosion of violence between Israel and the Palestinians, and said he had ordered Russian planes with Kinzhal hypersonic missiles to patrol over the Black Sea. Putin said it was good that the West was starting to talk about the need to solve the Ukraine crisis by peaceful means, though he did not cite examples. Russia has long said it is willing to negotiate, but only if Kyiv accepts new realities, meaning Moscow's occupation of more than a sixth of Ukraine. Kyiv insists on a full withdrawal of Russian forces, including from the Crimean peninsula, which Moscow annexed in 2014. (Writing by Mark Trevelyan; Editing by Kevin Liffey)",-1
2023-10-18 09:01:09.866,7788406663,train,6b5cf57d-a8e4-4b7e-ba46-61a84d465edd,eng-8976374,"{'uri': 'inverness-courier.co.uk', 'dataType': 'news', 'title': 'Inverness Courier', 'ranking': {'importanceRank': 478264, 'alexaGlobalRank': 258335, 'alexaCountryRank': 36456}}",https://www.inverness-courier.co.uk/news/storm-babet-prompts-closure-of-train-lines-across-the-highla-330011/,Storm Babet prompts closure of train lines across the Highlands tomorrow and Friday,"Easier access to your trusted, local news. Subscribe to a digital package and support local news publishing. Train services in the Highlands will be cancelled tomorrow and Friday as severe weather is expected to affect several north lines. Network Rail said that the Far North Line between Inverness and WickThurso and the Aberdeen to Elgin line will be closed after the Met Office issued a rare red weather warning earlier today. Storm Babet is expected to bring torrential rain in Angus and Aberdeenshire and wind gusts of up to 70mph to parts of the north, with an amber warning issued for parts of the Highlands. The line between Perth and Aviemore will also remain closed and speed restrictions will be introduced on lines in central and eastern Scotland. READ: Scottish Government 'forgets' the Highlands in Storm Babet traffic advice web page Highland Council roads team 'put on stand-by' ahead of Storm Babet WATCH: Storm Babet warning upgraded to amber by Met Office Liam Sumpter, Network Rail Scotland route director, said: Our top priority is the safety of our passengers and colleagues, so we will close lines in the worst affected areas and introduce speed restrictions in others as a precaution. Our engineers will thoroughly inspect the network for any damage before we reopen the lines and restart train services. Weather specialists, based in our control room, will monitor conditions closely throughout Thursday and Friday, and our teams on the ground will be ready to deal with any issues Storm Babet may cause. Earlier today, the Met Office upgraded a yellow weather warning for rain and wind across the country to an amber and a rare red due to the torrential rain that is forecast across Angus and south Aberdeenshire from Thursday until Friday afternoon. This follows major disruption caused by torrential rain earlier this month. Those in areas impacted by the red warning are being strongly advised not to travel. Amber warnings for high winds have also been issued, with very strong winds expected on the east coast and far north of Scotland, which could uproot trees and blow them onto the tracks, damaging railway infrastructure. Engineers will inspect the affected lines on Saturday morning for any damage, and will reopen them as soon as it is safe to do so. Scotland's Railway will use a combination of locomotives, foot patrols and helicopter inspections to do this. A revised timetable will be in place across central and eastern areas of Scotland's Railway on Thursday and Friday due to the extended journey times that the speed restrictions will bring. These changes are being put in place as a precaution against potential flood damage to the railway as heavy rain can cause landslips onto the tracks or wash the stone ballast away from beneath the rails. Extra engineers are being deployed across Scotland's Railway to inspect lines, repair damage, and reopen routes as quickly as possible for passengers and freight customers once the weather clears on Saturday. The following routes will be closed on Thursday and Friday: Passengers are advised to check their journey before travelling at National Rail Enquiries or with their train operator.",-1
2023-10-18 09:01:09.866,7788347886,train,6b5cf57d-a8e4-4b7e-ba46-61a84d465edd,eng-8976454,"{'uri': 'news18.com', 'dataType': 'news', 'title': 'News18', 'ranking': {'importanceRank': 154276, 'alexaGlobalRank': 766, 'alexaCountryRank': 89}}",https://www.news18.com/india/vande-bharat-comfort-in-metro-train-setting-what-travelling-in-indias-first-rrts-feels-like-8623606.html,Vande Bharat Comfort in Metro Train Setting: What Travelling in India's First RRTS Feels Like - News18,"News18 travelled on the 17-km Regional Rapid Transit System (RRTS) priority section between Sahibabad and Duhai Depot, which will be inaugurated by Prime Minister Narendra Modi on Friday India is going to get its first Regional Rapid Transit System (RRTS) between Sahibabad and Duhai Depot from Friday when Prime Minister Narendra Modi will inaugurate the train service on the 17-km priority section. The commercial services on India's first RRTS will start on the stretch from Saturday. On Wednesday, News18 travelled on the section from Sahibabad. There were four stops - Ghaziabad, Guldhar, Duhai, and Duhai Depot. Without stopping at any of these stations, the fully-air conditioned train completed the 17-kilometre trip in around five minutes. The commercial journey though will take 12 minutes. By road, the minimum travel time is around 30-35 minutes. The train will be running at a speed of 160 kmph. While until the platform the RRTS seems like a metro service, the moment one enters the train, it gives the feel of Vande Bharat service, but without the facility of rotating seats and toilets in the train. Unlike metros, and similar to the Vande Bharat, there are two classes in the six-coach trains - five standard coaches and a premium coach. Entry to the premium coach will be accessible only through a premium lounge situated in one corner made at the platform level across the section. So those travelling in the premium class have to go through two entry points - one at the entrance of the station where the ticket will be scanned and one at the platform. Those travelling in metros are well aware of the metal seats. Here, the RRTS is different. Across the classes, RRTS offers comfortable cushioned seats. The main entry to the station and concourse are exactly like the metro service with automated fare collection gates. There are 10 train sets with the National Capital Region Transport Corporation (NCRTC) that will be operational on the stretch. Across the train, there is a display unit after a certain number of seats, sharing the details of the next station, train speed, and the upcoming stations. At the platform, electronic display units have been installed that will share the details of upcoming trains. The train service will start from 6 am and continue till 11 pm. The minimum fare for the standard class is Rs 20 and the maximum is Rs 50. For the premium class, it is Rs 40 and Rs 100. From the Sahibabad side, the fare for Ghaziabad and Guldhar is Rs 30 for standard class and Rs 60 for premium class. For Duhai, the fare is Rs 40 and Rs 80 depending on the class while for Duhai Depot it is Rs 50 and Rs 100. The system offers a number of ticketing options, ranging from paper QR code-based journey tickets - from Ticket Vending Machines or the Ticket counters at the stations - to the National Common Mobility Card and Digital QR code-based tickets through the NCRTC mobile application, RAPIDX Connect. The RRTS system will allow commuters to use any NCMC card from the first day of operations for travelling. Seating will be on a first-come, first-served basis across the train. However, seats have been numbered. At the Sahibabad station, from the concourse, there are two directions for the platform for the up and down trains. At the platform, there are screen doors across the stretch. When the train arrives, these doors will be opened. The twist here is that, unlike the metro, all coach gates will not open automatically. There will be buttons on both sides of the gates - inside and out - from where passengers who want to get down or board the train can operate the gates. It has been done to optimise the temperature. In the standard coach, there are 18 rows - each with four red-coloured seats. There is a dedicated USB point for each passenger for charging electronic items. One coach in every RAPIDX train is reserved for women; it is the carriage next to the premium coach. Also, seats are reserved in the other coaches of the train for women, the specially-abled, and senior citizens. In total, for women, there is a dedicated 72-seat coach and 10 seats are reserved in other coaches. One coach has a dedicated space for wheelchairs. In total, each train has a seating capacity of around 400, but every RAPIDX train with six coaches can carry around 1,700 commuters including those standing. Those boarding these coaches have to go through two-stage automated fare collection gates, one at the entry and another at the platform. This is the first-of-its-kind mechanism in the country. As the name suggests, the coach, having 15 rows each with ergonomically designed 22 transverse seating in blue colour, offers a lot of features for the comfort of passengers starting from reclining seats, coat hooks, magazine holders, and footrests. For each seat, there is a USB and plug point for charging laptops as well. The first carriage moving towards Meerut from Delhi and the last coach moving towards Delhi from Meerut will be the premium coach. The coach also has a wide standing space for those who did not get a seat. Further, there is a vending machine from where snacks or drinks can be bought both inside the coach and at the lounge. Entry to the premium coach will be accessible only through a premium lounge on the platform. In every RAPIDX locomotive, a train attendant will be deputed who will help the commuters with facilities available onboard. Heshe will be stationed in the premium coach and will assist the commuters in need. For ease in last-mile connectivity, e-rickshaws will be standing at the stations facilitating cashless transactions.",-1
2023-10-18 09:01:09.866,7788324877,warehouse_fire,52d8fd3f-0f55-4e78-af69-fdb8549a289f,eng-8983793,"{'uri': 'abc15.com', 'dataType': 'news', 'title': 'abc15 Arizona', 'ranking': {'importanceRank': 315743, 'alexaGlobalRank': 42298, 'alexaCountryRank': 7759}}",https://www.abc15.com/news/region-phoenix-metro/central-phoenix/crews-battle-huge-fire-at-warehouse-near-13th-avenue-and-roosevelt-street-in-phoenix,Crews battle huge fire at warehouse near 13th Avenue and Roosevelt Street in Phoenix,"PHOENIX -- Phoenix fire crews battled a massive fire overnight at a Phoenix warehouse building. The fire broke out early Wednesday morning near 13th Avenue and Roosevelt Street. ABC15 crews at the scene saw and heard multiple explosions during the blaze, which was eventually determined to be a third-alarm emergency with firefighters going on the defensive. A Phoenix Fire Department spokesperson says the building is used as a liquidator for drug and grocery store products. The because of the fire has not been determined and there were no reported injuries.",-1
2023-10-18 09:01:09.866,2023-10-124145211,train,de828de1-8714-4f01-8447-c0c75027b871,eng-8976374,"{'uri': 'inews.co.uk', 'dataType': 'news', 'title': 'inews.co.uk', 'ranking': {'importanceRank': 295176, 'alexaGlobalRank': 29703, 'alexaCountryRank': 26017}}",https://inews.co.uk/news/what-red-weather-warning-risk-life-rainfall-explained-scotland-storm-babet-2695459,What the rare 'risk to life' red weather warning in Scotland means,"Storm Babet is bringing heavy rain and flooding after sweeping in from the Atlantic Storm Babet has smashed into UK bringing with it strong winds and exceptionally heavy rain which have prompted the Met Office to issue a rare red weather warning. The Met Office is responsible for issuing weather warnings, which notify people of the risks and potentail impacts caused by severe weather. They are graded by colour with red the most severe, then amber and then yellow. A red weather warning means dangerous weather is expected and it is very likely there will be a risk to life, with substantial disruption to travel and energy supplies and possibly widespread damage to property and infrastructure. Those in the affected area are warned to avoid travelling, where possible, and follow the advice of the emergency services and local authorities. An amber weather warning means there is an increased likelihood of impacts from severe weather, including potential risk to life and property. There is the possibility of travel delays, road and rail closures and power cuts. A yellow weather warning is issued when it is likely the weather will cause some low-level impacts, including some disruption to travel in a few places. Some yellow warnings are issued when the weather could bring much more severe impacts to the majority of people but the certainty of those impacts occurring is much lower. This is the first red warning for rain issued in the UK since Storm Dennis in February 2020. A red weather warning was issued in 2022 for extreme heat, covering much of central and southern England, during the July heatwave that year when temperatures soared to 40C. The Met Office has warned of exceptional rainfall expected to cause severe flooding and disruption. This includes the possibility of danger to life from fast-flowing or deep floodwater, extensive flooding to homes and businesses, and collapsed or damaged buildings or structures. The Met Office also cautioned that travel is likely to be affected with road closures, bus and train service delays and cancellations, and dangerous driving conditions because of spray and flooded roads. It said local communities hit by the storm might experience loss of power and other essential services, such as gas, water and mobile phone networks, and could be potentially be completely cut off for several days. Less than two weeks ago, heavy rainfall across Scotland caused major disruption with extensive flooding and landslides. Chief meteorologist Jason Kelly said: Confidence has increased in the chances of considerable impacts from rainfall in parts of the east of Scotland from Storm Babet, which has resulted in the escalation to the red warning. One hundred to 150mm of rain is expected to fall quite widely within the warning period, with some locations likely to see 200-250mm, which is expected to cause considerable impacts, with flooding likely. He said Storm Babet would track gradually northwards in the coming days, and although the most significant impacts are expected within the red and amber warning areas, there will still be wider impacts for much of the UK from this wind and rain. Amber weather warnings for wind and rain have been issued for parts of eastern Scotland on Thursday and Friday. Yellow weather warnings have been issued across the week from Thursday until Saturday for a large part of the UK, covering parts of Scotland, Northern Ireland, and northern and eastern England.",-1
2023-10-18 09:01:09.866,7788671284,train,de828de1-8714-4f01-8447-c0c75027b871,eng-8982643,"{'uri': 'mirror.co.uk', 'dataType': 'news', 'title': 'Mirror', 'ranking': {'importanceRank': 174474, 'alexaGlobalRank': 1785, 'alexaCountryRank': 1713}}",https://www.mirror.co.uk/news/politics/tories-adviser-warns-must-drop-31222369,Tories must drop 'knee jerk' sale of land for axed HS2 route warns top adviser,"Rishi Sunak abandoned plans for the northern phase of HS2 at Tory conference earlier this month The Tories should ditch plans to quickly sell off land earmarked for the scrapped HS2 routes, the Government's independent adviser on infrastructure has said. Sir John Armitt warned that it would be a mistake to sell the land in a rush after Rishi Sunak betrayed the north by scrapping plans to extend the high speed rail line to Manchester to save cash. Land on the abandoned route north of Birmingham was protected to prevent conflicting developments - but the Department for Transport has now lifted the restrictions. Any property that is no longer required for HS2 will be sold and a programme is being developed to do this, the department said. But Sir John, the chairman of the National Infrastructure Commission, told the Government it needed a proper consideration about how best we can connect Birmingham and Manchester and give us that improved capacity that we still need. He told the BBC : I think it is a mistake. I think that the land should be kept for at least two or three years to give the opportunity for people to revisit that and look at what can be done within that space and find a more cost-effective solution, not write it off today. I am disappointed because I think it is what we often describe as a sort of knee-jerk, snap reaction. The PM desperately tried to deflect criticism of his decision to axe HS2's northern leg by diverting the 36billion earmarked for the Birmingham to Manchester route to other transport schemes. But his new 'Network North' blueprint included reheated announcements, some completed years earlier and many that are not even in the North. Sir John said a full evaluation was needed to develop it into a well-thought-through, integrated plan for the future. We had an integrated plan a few weeks ago, we have now lost that, he said. There are a number of projects, some of which already existed, some new ones. Let us get those properly turned into a well-thought-through, integrated plan for the future. A Government spokesperson said: Delivering high-quality infrastructure is the foundation of our future growth. Our Network North plan will deliver the transport that matters most to people, and we are adopting a fairer and more pragmatic approach to meeting net zero that supports households and families to make greener choices whilst easing the burdens on working people. We are delivering over 600bn of planned public sector investment in infrastructure, RD and defence over the next five years, including an unprecedented package to improve connections in our city regions and billions to decarbonise buildings.",-1
2023-10-18 09:01:09.866,7788663030,train,de828de1-8714-4f01-8447-c0c75027b871,eng-8975323,"{'uri': 'gazette.com', 'dataType': 'news', 'title': 'Colorado Springs Gazette', 'ranking': {'importanceRank': 350436, 'alexaGlobalRank': 67091, 'alexaCountryRank': 12732}}",https://gazette.com/news/truck-driver-killed-derailment-father-of-6/article_aea9f542-6663-547a-886b-ce9c1c6003fc.html,'He loved truck driving so much': Father of 6 killed in train derailment,"Lafollette Henderson was killed when a train derailed over Interstate 25 Sunday. The family of the truck driver killed when a train derailed over Interstate 25 Sunday said he had beat cancer and had recently discovered a love of trucking. Lafollette Henderson leaves behind six children, who are all wondering how they could lose their dad to such a freak accident. Federal investigators believe a broken rail caused the train to leave the tracks. Thirty train cars spilled over, with tons of coal. If he maybe would have waited five more minutes. Maybe if he slept 10 more minutes, Henderson's daughter Triana James said. James and her family are haunted by what-ifs. They are left wondering whether a different choice could have saved their father's life. Sign up for free: Springs AM Update Your morning rundown of the latest news from Colorado Springs and around the country overnight and the stories to follow throughout the day delivered to your inbox each evening. Sign Up View all of our newsletters. Success! Thank you for subscribing to our newsletter. View all of our newsletters. For us we are just so shocked that out of everybody that went under that bridge, him, she said. Henderson was driving on I-25 in his semi-truck Sunday afternoon. The second he went under the bridge, the BNSF train derailed. I used to call in and check on him when there was an accident, and there is no calling to check on him for this one, she said. Investigators think the broken rail preceded the derailment and the bridge collapse happened after the train derailed. They will continue to investigate why the rail was broken and why warning systems did not alert the crew to the condition of the track, the National Transportation Safety Board said. Instead of focusing on why her dad died, James is concentrating on how her dad lived. He is a very dedicated man, and when he is friends with someone he loves them endlessly, she said. I always felt like he was the smartest person in the room. Henderson recently beat cancer, and truck driving became a passion. He started the profession about three years ago. He loved truck driving so much. It was such a joy when he got his license. I remember when he called me - he said boogie. I got my license. I did it. I am going on the road, she said. James said her daughter gave Henderson a stuffed bear to travel with. They called it his safety bear. Of all the cars that drove under that bridge, the timing of this crash feels unfair. I cannot get past just the fact this rate of speed he is going and the time it decided to happen and when it happened, James said. James said her sister had a baby on October 11. James' birthday was on October 13. The crash happened two days later. The family has set up a GoFundMe account to help pay for funeral expenses. For more on this story, and others, visit The Denver Gazette's news partners 9News.com. CLICK HERE TO READ MORE FROM THE GAZETTE",-1
2023-10-18 09:01:09.866,7788281177,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,fra-1000441,"{'uri': 'ndtv.com', 'dataType': 'news', 'title': 'NDTV', 'ranking': {'importanceRank': 142033, 'alexaGlobalRank': 344, 'alexaCountryRank': 43}}",https://www.ndtv.com/world-news/lille-airport-in-france-evacuated-due-to-bomb-scare-4492372,Lille Airport In France Evacuated Due To Bomb Scare,"France is on its highest state of alert after the October 13 murder of a teacher in a suspected Islamist attack. State security teams are on site, the airport said. (File) Paris: The Lille airport in northern France is being evacuated due to a bomb scare, the airport said on Wednesday on social media platform X. State security teams are on site, the airport said. France is on its highest state of alert after the October 13 murder of a teacher in a suspected Islamist attack. PromotedListen to the latest songs, only on JioSaavn.com On Tuesday, the Palace of Versailles, one of France's main tourist sites, was closed for a few hours, due to its second security scare in four days. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",-1
2023-10-18 09:01:09.866,7788208746,train,6b5cf57d-a8e4-4b7e-ba46-61a84d465edd,eng-8974244,"{'uri': 'sunnewsonline.com', 'dataType': 'news', 'title': 'The Sun', 'ranking': {'importanceRank': 255734, 'alexaGlobalRank': 13997, 'alexaCountryRank': 108}}",https://sunnewsonline.com/removal-of-train-coaches-from-borno-suspicious-zulum/,Removal of train coaches from Borno suspicious -Zulum - The Sun Nigeria,"Borno State Governor Babagana Zulum has described the recent attempts by some persons to remove train Coaches from the Maiduguri Terminus of the Nigerian Railway Corporation (NRC) as suspicious and unfair. Some persons claiming to be acting on the authority of the NRC on Monday attempted to remove train coaches from the terminus to other parts of the country. They were however stopped by some youths who protested against the move. Zulum on Tuesday during a visit to the NRC Terminal described the attempt to remove the coaches and railway parts as sinister, vowing to unravel the truth behind the move. About five months ago, some of the rolling stocks were conveyed to other states of the federation without the knowledge of the security operatives and Borno State Government, the governor disclosed. He said he contacted the NRC on the matter after attempts to remove train coaches were thwarted by vigilant residents. This time around the community raised alarm when they saw the movement of these rolling stocks from Maiduguri to other parts of the country. When we contacted the management of Nigerian Railway Corporation, they said the rolling stocks would be moved to Jos for a complete overhaul and be dispatched elsewhere, he explained. He said the state would no longer allow the removal of infrastructure at the Maiduguri Terminus again without due process. Nobody will move out any of the rail infrastructures here in Borno State without recourse to the rule of law, Zulum vowed. Railway transport to Maiduguri was suspended over a decade ago in the wake of the Boko Haram insurgency. The terminus in Maiduguri was situated adjacent to the initial headquarters of the insurgents before it was demolished by the government in August 2009 after the Boko Haram insurrection.",-1
2023-10-18 09:01:09.866,7788114805,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,spa-3261624,"{'uri': 'devdiscourse.com', 'dataType': 'news', 'title': 'Devdiscourse', 'ranking': {'importanceRank': 266917, 'alexaGlobalRank': 16578, 'alexaCountryRank': 1468}}",https://www.devdiscourse.com/article/technology/2653998-lille-airport-in-northern-france-evacuated-due-to-bomb-scare,Lille airport in northern France evacuated due to bomb scare  Technology,"The Lille airport in northern France is being evacuated due to a bomb scare, the airport said on Wednesday on social media platform X. State security teams are on site, the airport said. On Tuesday, the Palace of Versailles, one of France's main tourist sites, was closed for a few hours, due to its second security scare in four days. The Lille airport in northern France is being evacuated due to a bomb scare, the airport said on Wednesday on social media platform X. State security teams are on site, the airport said. According to BFM TV, citing police sources, the Toulouse, Nice and Lyon airports were also evacuated on Wednesday due to security alerts. France is on its highest state of alert after the October 13 murder of a teacher in a suspected Islamist attack. On Tuesday, the Palace of Versailles, one of France's main tourist sites, was closed for a few hours, due to its second security scare in four days. (This story has not been edited by Devdiscourse staff and is auto-generated from a syndicated feed.)",-1
2023-10-18 09:01:09.866,7788107615,air,f530b349-ebfe-4bd0-bc0c-11d61b7bbac8,eng-8981359,"{'uri': 'dailypost.co.uk', 'dataType': 'news', 'title': 'Daily Post', 'ranking': {'importanceRank': 389028, 'alexaGlobalRank': 110617, 'alexaCountryRank': 2447}}",https://www.dailypost.co.uk/news/north-wales-news/suspicious-package-email-sparks-manchester-27930725,'Suspicious package' email sparks Manchester Airport emergency response,"An Emirates aircraft was subjected to additional security checks at Manchester Airport last night after an email was sent claiming there was a suspicious package onboard. It landed from Dubai yesterday evening (Tuesday, October 17) and police and fire crews swarmed the plane. The Manchester Evening News said it understood the airfield was reportedly closed for a short time and arriving flights were delayed landing, as the Emirates aircraft was searched. Crews and ground teams co-operated fully with the authorities before the aircraft was cleared, a spokesperson for Emirates said. Passengers were then able to leave the plane as normal after no suspicious items were found. A live stream of the runway by Macc Aviation Live last night showed a number of police and fire service vehicles at the scene after they surrounded the aircraft at around 7.20pm. READ MORE: New poll shows what drivers now think of 20mph speed limit in Wales READ MORE: When the tourism tax could be introduced for holidaymakers to Wales The airport confirmed that the Emirates flight had landed on Tuesday evening and that Greater Manchester Police were leading the incident, which was stood down shortly afterwards. Amid the scenes, one person at the airport posted a video to X showing a large police presence on the runway. Does not look like we are taking off anytime soon at Manchester Airport, she wrote. Lots of activity on the runway, as another posted: Planes circling, fire trucks on the runways and flights held up at Manchester Airport. In a statement, a spokesperson for Emirates said: We can confirm that flight EK019 arriving in Manchester today (17 October) was subjected to additional security checks upon arrival. Emirates crew and ground teams co-operated fully with the authorities. After the local authorities cleared the aircraft, it proceeded to the gate where passengers disembarked as normal. A spokesperson for Greater Manchester Police last night said: At around 7.20pm this evening (Tuesday 17 October) Greater Manchester Police were made aware of an email claiming there was a suspicious package on a flight. Sign up for the North Wales Live newsletter sent twice daily to your inbox The aircraft had landed at Manchester Airport and was held for further assessment. Searches and security checks have been completed, and no suspicious items have so far been found. Passengers have now disembarked the aircraft with extra officers on hand to answer any questions and offer visible reassurance. No arrests have been made at this stage. See what is happening in your area:",-1
